epoch,accuracy,loss,top2_accuracy,val_accuracy,val_loss,val_top2_accuracy
1,0.3100983798503876,2.7112200260162354,0.417537659406662,0.061315495520830154,4.543070316314697,0.2482348531484604
2,0.45496463775634766,2.0685393810272217,0.5999077558517456,0.47380155324935913,1.8977534770965576,0.6187291145324707
3,0.5251306295394897,1.779008388519287,0.6658468842506409,0.512077271938324,1.686755895614624,0.6897064447402954
4,0.5770058631896973,1.5774292945861816,0.7174915671348572,0.5522110462188721,1.5910619497299194,0.707543671131134
5,0.6158930063247681,1.4219468832015991,0.7466185092926025,0.6614641547203064,1.2666571140289307,0.7766629457473755
6,0.6427144408226013,1.3180421590805054,0.7683676481246948,0.6919360756874084,1.078585147857666,0.8123373985290527
7,0.6669996976852417,1.2315864562988281,0.7911158800125122,0.7220364212989807,1.0203322172164917,0.8513563871383667
8,0.6835997700691223,1.160712718963623,0.8091761469841003,0.6729840040206909,1.1634384393692017,0.7967298626899719
9,0.6948969960212708,1.1062695980072021,0.8130956292152405,0.6893348097801208,1.0744374990463257,0.8398364782333374
10,0.7083461284637451,1.0537264347076416,0.8204734325408936,0.7692307829856873,0.8789175748825073,0.8721664547920227
11,0.7174146771430969,1.0069713592529297,0.8334614038467407,0.8041620254516602,0.7494509816169739,0.893348217010498
12,0.7290193438529968,0.9589628577232361,0.8440670371055603,0.7235228419303894,0.9266250133514404,0.8461538553237915
13,0.7364740371704102,0.9394740462303162,0.8448355197906494,0.6090672612190247,1.3269531726837158,0.7432181239128113
14,0.7519981265068054,0.8936781287193298,0.8567476272583008,0.7900408506393433,0.7599434852600098,0.8952062726020813
15,0.7522287368774414,0.8699873685836792,0.858130931854248,0.7848383784294128,0.7827816009521484,0.8851727843284607
16,0.7615278363227844,0.8429662585258484,0.8641254305839539,0.7896692752838135,0.7475646138191223,0.8907469511032104
17,0.7652935981750488,0.8217938542366028,0.8690439462661743,0.739130437374115,0.8383837342262268,0.8743961453437805
18,0.7730556130409241,0.7983862161636353,0.870734691619873,0.7722036242485046,0.7275392413139343,0.8862876296043396
19,0.7783584594726562,0.77737957239151,0.8769597411155701,0.8372352123260498,0.6162545680999756,0.9163879752159119
