epoch,accuracy,loss,top2_accuracy,val_accuracy,val_loss,val_top2_accuracy,phase,global_epoch
70,0.9159898161888124,0.2601481676101684,0.969581127166748,0.9267930388450624,0.2522002756595611,0.9691564440727234,frozen,71
71,0.916308343410492,0.2498292475938797,0.9719700813293456,0.9227052927017212,0.2509510517120361,0.970642864704132,frozen,72
72,0.9139990210533142,0.2570297420024872,0.9707756042480468,0.9245633482933044,0.2532910108566284,0.971757709980011,frozen,73
73,0.914237916469574,0.2551235258579254,0.9698200225830078,0.9238201379776,0.2548599541187286,0.9710144996643066,frozen,74
74,0.9164676070213318,0.2513833045959472,0.970616340637207,0.9275362491607666,0.2531816363334656,0.9680415987968444,frozen,75
75,0.9181398153305054,0.2522003650665283,0.969581127166748,0.9286510348320008,0.2506999969482422,0.969528079032898,frozen,76
76,0.9202102422714232,0.2489717602729797,0.97284597158432,0.927164614200592,0.2528467774391174,0.9713860750198364,frozen,77
77,0.9182194471359252,0.2440700381994247,0.9734033942222596,0.9260497689247132,0.2582717537879944,0.9702712893486024,frozen,78
78,0.920608401298523,0.2489760220050811,0.9710941314697266,0.9264214038848876,0.2492569833993911,0.970642864704132,frozen,79
79,0.9155120253562928,0.2527137696743011,0.9707756042480468,0.9245633482933044,0.2540789544582367,0.9713860750198364,frozen,80
80,0.9206880331039428,0.2425725311040878,0.97284597158432,0.9238201379776,0.2532338798046112,0.9680415987968444,frozen,81
81,0.9179805517196656,0.2521584033966064,0.9698996543884276,0.9256781935691832,0.2502099871635437,0.9691564440727234,frozen,82
82,0.9160694479942322,0.2497832775115966,0.9711737632751464,0.9264214038848876,0.24671570956707,0.9702712893486024,frozen,83
83,0.9217231869697572,0.2406933605670929,0.9727663397789,0.9256781935691832,0.244226723909378,0.971757709980011,frozen,84
84,0.9217231869697572,0.2356773614883422,0.9736422896385192,0.9264214038848876,0.2455212920904159,0.9710144996643066,frozen,85
85,0.9202898740768432,0.2425345182418823,0.9726867079734802,0.9230769276618958,0.2533748149871826,0.9698996543884276,frozen,86
86,0.9204491376876832,0.2384100705385208,0.9727663397789,0.9297658801078796,0.2510603070259094,0.9698996543884276,frozen,87
87,0.9211657643318176,0.238114595413208,0.9724478125572203,0.9297658801078796,0.2464583963155746,0.9725009202957152,frozen,88
88,0.9178212881088256,0.2365374118089676,0.973881185054779,0.927164614200592,0.2424046546220779,0.971757709980011,frozen,89
89,0.919573187828064,0.2445566207170486,0.970695972442627,0.9264214038848876,0.2471807301044464,0.970642864704132,frozen,90
90,0.923793613910675,0.2336706519126892,0.9745978713035583,0.9264214038848876,0.2471778839826584,0.970642864704132,frozen,91
91,0.925067663192749,0.2308379113674163,0.9736422896385192,0.9223337173461914,0.2519890069961548,0.969528079032898,frozen,92
92,0.922678768634796,0.2340003699064254,0.9746775031089784,0.924934983253479,0.2511289119720459,0.9702712893486024,frozen,93
93,0.9202102422714232,0.2398341745138168,0.971731185913086,0.9238201379776,0.2508802711963653,0.9721293449401855,frozen,94
94,0.922758400440216,0.2359286099672317,0.9740404486656188,0.9260497689247132,0.2524172067642212,0.9725009202957152,frozen,95
95,0.919573187828064,0.2408298105001449,0.9723682403564452,0.927164614200592,0.2483369410037994,0.9713860750198364,frozen,96
96,0.9249880313873292,0.2247191816568374,0.9746775031089784,0.9230769276618958,0.2528663575649261,0.9702712893486024,frozen,97
97,0.9220417141914368,0.2318460047245025,0.974996030330658,0.9275362491607666,0.2474384307861328,0.9721293449401855,frozen,98
98,0.9279344081878662,0.2194956094026565,0.9760312438011168,0.928279459476471,0.250814139842987,0.9710144996643066,frozen,99
99,0.922678768634796,0.2355273514986038,0.9735626578330994,0.9264214038848876,0.2498572170734405,0.971757709980011,frozen,100
100,0.9236343502998352,0.2304851710796356,0.974996030330658,0.9286510348320008,0.2498891800642013,0.9702712893486024,frozen,101
101,0.926262140274048,0.2286215275526046,0.9741200804710388,0.9286510348320008,0.249540314078331,0.9698996543884276,frozen,102
102,0.9200509786605836,0.2397336959838867,0.974836766719818,0.9301375150680542,0.2531189322471618,0.9687848091125488,frozen,103
103,0.9274566173553468,0.2246103733778,0.9758719801902772,0.92939430475235,0.2448574602603912,0.97287255525589,frozen,104
104,0.9202898740768432,0.2373693883419037,0.9726070761680604,0.9301375150680542,0.2433212697505951,0.9721293449401855,frozen,105
105,0.926262140274048,0.2209288328886032,0.9766682386398317,0.9297658801078796,0.2492415457963943,0.970642864704132,frozen,106
106,0.9242714047431946,0.2269196659326553,0.973960816860199,0.9297658801078796,0.246381014585495,0.971757709980011,frozen,107
107,0.9233158230781556,0.2279021888971328,0.9745978713035583,0.9290226697921752,0.2440889328718185,0.9721293449401855,frozen,108
108,0.9290491938591005,0.2216252982616424,0.977225661277771,0.92939430475235,0.2453799992799759,0.9710144996643066,frozen,109
109,0.9266602993011476,0.2238505184650421,0.9769867658615112,0.9290226697921752,0.2436356544494629,0.9710144996643066,frozen,110
110,0.9267399311065674,0.2227363884449005,0.9735626578330994,0.928279459476471,0.2502628862857818,0.9698996543884276,frozen,111
111,0.9243510365486144,0.2270623296499252,0.973881185054779,0.930509090423584,0.2446779161691665,0.9698996543884276,frozen,112
112,0.9272177219390868,0.2190037965774536,0.9752349257469176,0.92939430475235,0.2515060007572174,0.969528079032898,frozen,113
113,0.9289695620536804,0.216735154390335,0.9780219793319702,0.9301375150680542,0.2454079389572143,0.9721293449401855,frozen,114
114,0.9264214038848876,0.226681113243103,0.9741200804710388,0.9297658801078796,0.2434229701757431,0.969528079032898,frozen,115
115,0.9316770434379578,0.2170541435480117,0.977225661277771,0.9323671460151672,0.2456562519073486,0.9687848091125488,frozen,116
116,0.9259436130523682,0.2225553840398788,0.9769867658615112,0.927164614200592,0.2469680458307266,0.970642864704132,frozen,117
117,0.9277751445770264,0.2197664231061935,0.974916398525238,0.930509090423584,0.2426385581493377,0.9732441306114196,frozen,118
118,0.9300844073295592,0.2143043577671051,0.9765089750289916,0.92939430475235,0.2433633208274841,0.970642864704132,frozen,119
119,0.9234750866889954,0.2241220623254776,0.9742793440818788,0.9323671460151672,0.2436575144529342,0.9710144996643066,frozen,120
120,0.9308010935783386,0.2121665030717849,0.976110816001892,0.928279459476471,0.2501137852668762,0.9710144996643066,frozen,121
121,0.927138090133667,0.2136558592319488,0.9785794019699096,0.933853566646576,0.2429092824459076,0.9721293449401855,frozen,122
122,0.9276158809661864,0.2120660692453384,0.9767478704452516,0.9316239356994628,0.2474423944950103,0.9702712893486024,frozen,123
123,0.928252935409546,0.2118094116449356,0.97818124294281,0.9342252016067504,0.2394663244485855,0.97287255525589,frozen,124
124,0.9291288256645204,0.214197352528572,0.974916398525238,0.9308807253837584,0.2401132583618164,0.9732441306114196,frozen,125
125,0.9324733018875122,0.2157895565032959,0.9773849248886108,0.930509090423584,0.2454866170883178,0.9698996543884276,frozen,126
126,0.9333492517471312,0.209059476852417,0.9775441884994508,0.9297658801078796,0.2481980621814727,0.9698996543884276,frozen,127
127,0.9294473528862,0.206427663564682,0.9773052930831908,0.9290226697921752,0.2513281106948852,0.9710144996643066,frozen,128
128,0.925147294998169,0.2169003337621688,0.9768275022506714,0.9297658801078796,0.2442689388990402,0.970642864704132,frozen,129
129,0.9291288256645204,0.2117176949977874,0.9764293432235718,0.9319955110549928,0.243779182434082,0.97287255525589,frozen,130
130,0.9290491938591005,0.2145539969205856,0.9754738211631776,0.9279078245162964,0.247743010520935,0.971757709980011,frozen,131
131,0.928252935409546,0.2155295312404632,0.976270079612732,0.928279459476471,0.2479744255542755,0.971757709980011,frozen,132
132,0.9288899302482604,0.2128611952066421,0.9787386655807496,0.9327387809753418,0.2455174177885055,0.9702712893486024,frozen,133
133,0.931358516216278,0.2104793936014175,0.9778627157211304,0.9319955110549928,0.2460209429264068,0.9687848091125488,frozen,134
134,0.92928808927536,0.2100788652896881,0.9776238203048706,0.930509090423584,0.2463912814855575,0.9721293449401855,frozen,135
135,0.9308807253837584,0.2139880657196045,0.97826087474823,0.9308807253837584,0.2446038722991943,0.9702712893486024,frozen,136
136,0.930402934551239,0.2078452706336975,0.97810161113739,0.9323671460151672,0.2456422597169876,0.97287255525589,frozen,137
137,0.9306418299674988,0.2010314911603927,0.9784201383590698,0.9297658801078796,0.2441564351320266,0.971757709980011,frozen,138
138,0.9307214617729188,0.2065899223089218,0.9779423475265504,0.9331103563308716,0.2425495982170105,0.97287255525589,frozen,139
139,0.9335881471633912,0.1982788890600204,0.9795349836349488,0.930509090423584,0.2426349818706512,0.9713860750198364,frozen,140
140,0.9284917712211608,0.2077402472496032,0.975951611995697,0.9316239356994628,0.2378513514995575,0.9751021862030028,frozen,141
141,0.9319159388542176,0.2038102149963379,0.9779423475265504,0.9319955110549928,0.2414256632328033,0.9725009202957152,frozen,142
142,0.931517779827118,0.2094651907682418,0.97810161113739,0.9312523007392884,0.2452671825885772,0.97287255525589,frozen,143
143,0.9323140382766724,0.2021078616380691,0.9790571928024292,0.9316239356994628,0.2405951023101806,0.9721293449401855,frozen,144
144,0.9338270425796508,0.1966483891010284,0.9800923466682434,0.9290226697921752,0.2452237457036972,0.971757709980011,frozen,145
145,0.92952698469162,0.2050219625234604,0.9801719784736632,0.930509090423584,0.2421544343233108,0.9725009202957152,frozen,146
146,0.9317566752433776,0.2003467977046966,0.9788182973861694,0.927164614200592,0.2481811642646789,0.971757709980011,frozen,147
147,0.932712197303772,0.2028106898069381,0.9774645566940308,0.9319955110549928,0.246904194355011,0.9713860750198364,frozen,148
148,0.9308010935783386,0.2071133106946945,0.9784997701644896,0.9267930388450624,0.2507499158382416,0.9713860750198364,frozen,149
149,0.9319955110549928,0.1977405101060867,0.9794553518295288,0.9297658801078796,0.2477822601795196,0.9743589758872986,frozen,150
150,0.931438148021698,0.1989834159612655,0.9795349836349488,0.933481991291046,0.2460030019283294,0.9713860750198364,frozen,151
151,0.9301640391349792,0.2105418294668197,0.9777830839157104,0.9297658801078796,0.2488455921411514,0.9713860750198364,frozen,152
152,0.931438148021698,0.2023454904556274,0.9796146154403688,0.933481991291046,0.2422914952039718,0.97287255525589,frozen,153
153,0.9332696199417114,0.1974019855260849,0.9812071919441224,0.933853566646576,0.2394285351037979,0.9725009202957152,frozen,154
154,0.9354196786880492,0.1929060071706771,0.9800923466682434,0.933853566646576,0.2428598403930664,0.9725009202957152,frozen,155
155,0.9316770434379578,0.200292557477951,0.9791368246078492,0.9286510348320008,0.2493054270744323,0.9713860750198364,frozen,156
156,0.9331103563308716,0.1946070790290832,0.9785794019699096,0.9297658801078796,0.2459188252687454,0.9721293449401855,frozen,157
157,0.933667778968811,0.193814069032669,0.979296088218689,0.9323671460151672,0.2462199032306671,0.9725009202957152,frozen,158
158,0.9315974116325378,0.19636270403862,0.9794553518295288,0.9308807253837584,0.2447101473808288,0.971757709980011,frozen,159
159,0.9319159388542176,0.1968605667352676,0.981525719165802,0.9286510348320008,0.2430672645568847,0.9725009202957152,frozen,160
160,0.9338270425796508,0.1917136907577514,0.9812071919441224,0.9297658801078796,0.2422087490558624,0.9736157655715942,frozen,161
161,0.937967836856842,0.1886960715055465,0.9811275601387024,0.9316239356994628,0.2452631890773773,0.9721293449401855,frozen,162
162,0.9324733018875122,0.2029541283845901,0.9786590337753296,0.927164614200592,0.2472433298826217,0.9698996543884276,frozen,163
163,0.933747410774231,0.1915677338838577,0.979216456413269,0.9319955110549928,0.2400451004505157,0.9721293449401855,frozen,164
164,0.93486225605011,0.1879097521305084,0.9808886647224426,0.9308807253837584,0.2348448634147644,0.9732441306114196,frozen,165
165,0.9349418878555298,0.1897405982017517,0.9824016690254213,0.9290226697921752,0.23829086124897,0.9732441306114196,frozen,166
166,0.9344640970230104,0.1938080787658691,0.9785794019699096,0.9308807253837584,0.2380403280258178,0.971757709980011,frozen,167
167,0.9356585741043092,0.1882088929414749,0.9802516102790833,0.9290226697921752,0.2407042384147644,0.9713860750198364,frozen,168
168,0.9352604150772096,0.1932637393474578,0.9820831418037416,0.9316239356994628,0.2358776032924652,0.9725009202957152,frozen,169
169,0.9353400468826294,0.1904423832893371,0.9800127148628236,0.9308807253837584,0.2369142025709152,0.9732441306114196,frozen,170
170,0.9357381463050842,0.1913000792264938,0.9799330830574036,0.9297658801078796,0.2424432933330536,0.97287255525589,frozen,171
171,0.9323140382766724,0.1996417641639709,0.9788182973861694,0.9275362491607666,0.2363797724246978,0.9725009202957152,frozen,172
172,0.9345437288284302,0.1969051361083984,0.9802516102790833,0.9301375150680542,0.2372363954782486,0.9736157655715942,frozen,173
173,0.9341455698013306,0.1900215744972229,0.979296088218689,0.9297658801078796,0.2360205203294754,0.9732441306114196,frozen,174
174,0.9302436709403992,0.1985147446393966,0.9787386655807496,0.9316239356994628,0.2360672205686569,0.9732441306114196,frozen,175
175,0.9368529915809632,0.1873061954975128,0.9807294011116028,0.9297658801078796,0.237164631485939,0.9721293449401855,frozen,176
176,0.9378085732460022,0.1848202645778656,0.9811275601387024,0.933853566646576,0.2355488836765289,0.971757709980011,frozen,177
177,0.93486225605011,0.1895838230848312,0.979216456413269,0.9323671460151672,0.2359821647405624,0.97287255525589,frozen,178
178,0.93486225605011,0.1950724422931671,0.9787386655807496,0.9316239356994628,0.2362587600946426,0.97287255525589,frozen,179
179,0.9338270425796508,0.1932297796010971,0.9794553518295288,0.9308807253837584,0.2366415113210678,0.97287255525589,frozen,180
180,0.9361363053321838,0.1857404261827469,0.9811275601387024,0.9290226697921752,0.2427613735198974,0.9732441306114196,frozen,181
181,0.9374104142189026,0.1848743706941604,0.980490505695343,0.9308807253837584,0.2369039952754974,0.9725009202957152,frozen,182
182,0.9355789422988892,0.1911396533250808,0.981525719165802,0.9312523007392884,0.2398469597101211,0.9725009202957152,frozen,183
183,0.9382067322731018,0.185010552406311,0.9826405644416808,0.9316239356994628,0.2341841608285904,0.9747306108474731,frozen,184
184,0.9385252594947816,0.1811819970607757,0.9813664555549622,0.9308807253837584,0.2373350113630294,0.97287255525589,frozen,185
185,0.938047468662262,0.1848223656415939,0.9820035099983216,0.9286510348320008,0.2414153814315796,0.9732441306114196,frozen,186
186,0.9400382041931152,0.1805043965578079,0.981446087360382,0.9301375150680542,0.2416118085384369,0.97287255525589,frozen,187
187,0.9363752007484436,0.1893673539161682,0.9811275601387024,0.9316239356994628,0.2418148666620254,0.971757709980011,frozen,188
188,0.9369326233863832,0.1816154271364212,0.9820035099983216,0.933853566646576,0.2341842055320739,0.97287255525589,frozen,189
189,0.9349418878555298,0.189241737127304,0.9808886647224426,0.9323671460151672,0.2372649312019348,0.973987340927124,frozen,190
190,0.9386048913002014,0.1846133321523666,0.9816849827766418,0.933853566646576,0.2392007410526275,0.9721293449401855,frozen,191
191,0.9332696199417114,0.1903343498706817,0.979296088218689,0.9308807253837584,0.240871176123619,0.9721293449401855,frozen,192
192,0.9416308403015136,0.1776103675365448,0.9813664555549622,0.930509090423584,0.2372676879167556,0.97287255525589,frozen,193
193,0.939003050327301,0.1795657277107238,0.9817646145820618,0.9316239356994628,0.2342220544815063,0.9721293449401855,frozen,194
194,0.9405956268310548,0.1792205870151519,0.9821627736091614,0.9297658801078796,0.2390617132186889,0.9725009202957152,frozen,195
195,0.93478262424469,0.1891177743673324,0.9800127148628236,0.9323671460151672,0.2395884990692138,0.9713860750198364,frozen,196
196,0.9367733597755432,0.1875848621129989,0.9806497693061828,0.933853566646576,0.2372044771909713,0.973987340927124,frozen,197
197,0.9362159371376038,0.1873403638601303,0.9812071919441224,0.9308807253837584,0.2404213994741439,0.97287255525589,frozen,198
198,0.939003050327301,0.1822955161333084,0.981605350971222,0.9312523007392884,0.2425769418478012,0.97287255525589,frozen,199
199,0.9354196786880492,0.1851231306791305,0.9812071919441224,0.933481991291046,0.2370953559875488,0.9743589758872986,frozen,200
0,0.331422209739685,3.3406050205230717,0.4778627157211303,0.4429579973220825,2.300599336624145,0.6202155351638794,fine_tuning,201
1,0.3451186418533325,3.255187749862671,0.4941073358058929,0.3950204253196716,2.527135372161865,0.5581568479537964,fine_tuning,202
2,0.3535594940185547,3.136500358581543,0.5060518980026245,0.4169453680515289,2.4055535793304443,0.5778520703315735,fine_tuning,203
3,0.3677337169647217,2.998478412628174,0.5198280215263367,0.425492376089096,2.3304331302642822,0.5916016101837158,fine_tuning,204
4,0.3784838318824768,2.901534080505371,0.5324096083641052,0.4425863921642303,2.222219228744507,0.607580840587616,fine_tuning,205
5,0.3979136943817138,2.787071228027344,0.5525561571121216,0.457079142332077,2.1429755687713623,0.6272761225700378,fine_tuning,206
6,0.3982321918010711,2.7478549480438232,0.559722900390625,0.4708286821842193,2.0599398612976074,0.6484578251838684,fine_tuning,207
7,0.4182194471359253,2.651407480239868,0.5712693333625793,0.4797472953796386,1.9999958276748655,0.656633198261261,fine_tuning,208
8,0.4171842634677887,2.582202434539795,0.5756489634513855,0.4953548908233642,1.926553726196289,0.6722407937049866,fine_tuning,209
9,0.4290492236614227,2.5263760089874268,0.5891861915588379,0.5057599544525146,1.8868733644485476,0.6759569048881531,fine_tuning,210
10,0.4474438726902008,2.428480863571167,0.6058289408683777,0.5265700221061707,1.80403995513916,0.6963953971862793,fine_tuning,211
11,0.455486536026001,2.3684306144714355,0.6145883202552795,0.5314009785652161,1.7544560432434082,0.7038275599479675,fine_tuning,212
12,0.4694218933582306,2.294278621673584,0.6292403340339661,0.5421776175498962,1.7053954601287842,0.7134894132614136,fine_tuning,213
13,0.4672718644142151,2.2714760303497314,0.6299570202827454,0.5496098399162292,1.6692750453948977,0.7198067903518677,fine_tuning,214
14,0.4734830260276794,2.2511160373687744,0.6387163400650024,0.5622445344924927,1.6120238304138184,0.7324414849281311,fine_tuning,215
15,0.4883739352226257,2.156103610992432,0.6503424048423767,0.5711631178855896,1.579154133796692,0.739130437374115,fine_tuning,216
16,0.4990444481372833,2.082247495651245,0.6601369380950928,0.5767372846603394,1.548805832862854,0.7424749135971069,fine_tuning,217
17,0.5033444762229919,2.063551902770996,0.6703296899795532,0.5878855586051941,1.5019564628601074,0.7506502866744995,fine_tuning,218
18,0.5148909091949463,2.0025551319122314,0.6727185845375061,0.5982906222343445,1.4724756479263306,0.7539948225021362,fine_tuning,219
19,0.5186335444450378,1.9728580713272093,0.6778945922851562,0.6083240509033203,1.4252735376358032,0.7658863067626953,fine_tuning,220
20,0.5229336023330688,1.9216798543930051,0.6861761212348938,0.6090672612190247,1.409475326538086,0.7710888385772705,fine_tuning,221
21,0.5320114493370056,1.8976529836654663,0.6911132335662842,0.6187291145324707,1.3749672174453735,0.772946834564209,fine_tuning,222
22,0.5315336585044861,1.8576077222824097,0.695572555065155,0.6239316463470459,1.3479161262512207,0.7829803228378296,fine_tuning,223
23,0.5390189290046692,1.844650149345398,0.6995540857315063,0.6332218647003174,1.32057785987854,0.7848383784294128,fine_tuning,224
24,0.5490524172782898,1.8115530014038088,0.7050485610961914,0.6343366503715515,1.2934350967407229,0.79338538646698,fine_tuning,225
25,0.5487338900566101,1.8061177730560305,0.7090300917625427,0.6436269283294678,1.26765775680542,0.798959493637085,fine_tuning,226
26,0.5573339462280273,1.7577437162399292,0.7161172032356262,0.6477146148681641,1.254421949386597,0.8023039698600769,fine_tuning,227
