epoch,accuracy,loss,top2_accuracy,val_accuracy,val_loss,val_top2_accuracy
0,0.8994676470756531,0.337729811668396,0.95795077085495,0.9186176061630249,0.292732834815979,0.9624674916267395
1,0.8989275693893433,0.3235504925251007,0.9611141085624695,0.9189892411231995,0.29151907563209534,0.9624674916267395
2,0.8988503813743591,0.32418563961982727,0.9593395590782166,0.9197324514389038,0.2902238070964813,0.9632107019424438
3,0.9025537967681885,0.31473231315612793,0.9608826637268066,0.9189892411231995,0.2894287705421448,0.9632107019424438
4,0.9010878801345825,0.3177119195461273,0.9613455533981323,0.9189892411231995,0.28849348425865173,0.9632107019424438
5,0.9043283462524414,0.3084936738014221,0.9618085026741028,0.9197324514389038,0.2875373363494873,0.9635823369026184
6,0.9061028957366943,0.3018060624599457,0.9620399475097656,0.9193608164787292,0.2864648103713989,0.9635823369026184
7,0.9007792472839355,0.3145582675933838,0.961268424987793,0.9201040267944336,0.2855737805366516,0.9635823369026184
8,0.9010107517242432,0.3070359230041504,0.960651159286499,0.9204756617546082,0.28473275899887085,0.9635823369026184
9,0.9044826626777649,0.3077021539211273,0.9616541862487793,0.9201040267944336,0.2842796742916107,0.9632107019424438
10,0.9081860780715942,0.2930696904659271,0.9637373685836792,0.9204756617546082,0.28349876403808594,0.9635823369026184
11,0.9039425849914551,0.29506078362464905,0.9631201028823853,0.9204756617546082,0.2824855446815491,0.9635823369026184
12,0.904251217842102,0.2978638708591461,0.9636602401733398,0.9223337173461914,0.28163638710975647,0.9639539122581482
13,0.906025767326355,0.29920297861099243,0.9634287357330322,0.9219620823860168,0.280912309885025,0.9639539122581482
14,0.9122753143310547,0.28454282879829407,0.9661291837692261,0.9215905070304871,0.2801385521888733,0.9639539122581482
15,0.9068744778633118,0.2928968369960785,0.9653576016426086,0.9223337173461914,0.27956101298332214,0.9639539122581482
16,0.9044055342674255,0.2978053689002991,0.9636602401733398,0.9223337173461914,0.278675377368927,0.9643255472183228
17,0.9128925204277039,0.28141266107559204,0.9674407839775085,0.9227052927017212,0.27839165925979614,0.9643255472183228
18,0.9091119766235352,0.29146885871887207,0.964586079120636,0.9230769276618958,0.2776879072189331,0.9646971225738525
19,0.9119666814804077,0.28244924545288086,0.965743362903595,0.9234485030174255,0.2767968475818634,0.9646971225738525
20,0.907877504825592,0.2856013774871826,0.9643545746803284,0.9238201379776001,0.2762455344200134,0.9646971225738525
21,0.9077231884002686,0.2836984395980835,0.9652804732322693,0.924934983253479,0.27564379572868347,0.9654403328895569
22,0.9101921319961548,0.28270307183265686,0.9672864675521851,0.9253065586090088,0.2752518653869629,0.9654403328895569
23,0.9145127534866333,0.2727435827255249,0.9669007062911987,0.9256781935691833,0.27464452385902405,0.9650687575340271
24,0.9128153920173645,0.2815485894680023,0.967595100402832,0.9260497689247131,0.27442389726638794,0.9650687575340271
25,0.9142813086509705,0.2759162485599518,0.9668235182762146,0.9260497689247131,0.27374470233917236,0.9646971225738525
26,0.9132011532783508,0.2738629877567291,0.9653576016426086,0.9267930388450623,0.27288544178009033,0.9650687575340271
27,0.9120438098907471,0.27504482865333557,0.9682894945144653,0.9264214038848877,0.2722684442996979,0.9646971225738525
28,0.9099606275558472,0.2748580574989319,0.9658976793289185,0.9264214038848877,0.27181628346443176,0.9646971225738525
29,0.9119666814804077,0.27577149868011475,0.9640460014343262,0.9275362491607666,0.2711053192615509,0.9646971225738525
30,0.9145127534866333,0.27183234691619873,0.9686752557754517,0.9275362491607666,0.27064284682273865,0.9646971225738525
31,0.9125067591667175,0.2761237323284149,0.9662834405899048,0.9275362491607666,0.27008944749832153,0.9646971225738525
32,0.9153614640235901,0.26838967204093933,0.9669007062911987,0.928279459476471,0.26990795135498047,0.9650687575340271
33,0.9148213863372803,0.2709687352180481,0.9685981273651123,0.9279078245162964,0.2692066729068756,0.9650687575340271
34,0.9148213863372803,0.2682834267616272,0.969369649887085,0.928279459476471,0.26881760358810425,0.9650687575340271
35,0.91744464635849,0.26434195041656494,0.9683666229248047,0.9279078245162964,0.2680865526199341,0.9650687575340271
36,0.914126992225647,0.27194491028785706,0.9659748673439026,0.9279078245162964,0.2676069140434265,0.9646971225738525
37,0.9185248017311096,0.26054584980010986,0.9682894945144653,0.928279459476471,0.26707929372787476,0.9650687575340271
38,0.9163644909858704,0.2623226046562195,0.9680580496788025,0.9275362491607666,0.2672939896583557,0.9650687575340271
39,0.9162873029708862,0.2655610740184784,0.969061017036438,0.9286510348320007,0.26628577709198,0.9650687575340271
40,0.9213023781776428,0.2537209689617157,0.9691382050514221,0.9290226697921753,0.2659096121788025,0.9650687575340271
41,0.9166731238365173,0.26073333621025085,0.969369649887085,0.9293943047523499,0.26554104685783386,0.9654403328895569
42,0.9213795065879822,0.25390827655792236,0.9702183604240417,0.9293943047523499,0.26518547534942627,0.9658119678497314
43,0.9178304076194763,0.25782260298728943,0.9696010947227478,0.9290226697921753,0.26466822624206543,0.9658119678497314
44,0.9179075956344604,0.2597036361694336,0.9663606286048889,0.9290226697921753,0.2643999457359314,0.9658119678497314
45,0.920453667640686,0.2554384469985962,0.9692925214767456,0.9293943047523499,0.26408469676971436,0.9654403328895569
46,0.917136013507843,0.2632453143596649,0.9667463898658752,0.9301375150680542,0.26388779282569885,0.9654403328895569
47,0.9209166169166565,0.2535187005996704,0.9708355665206909,0.9297658801078796,0.26340481638908386,0.9658119678497314
48,0.917136013507843,0.25968435406684875,0.9692153334617615,0.9297658801078796,0.262943297624588,0.9658119678497314
49,0.918601930141449,0.2516672909259796,0.9706041216850281,0.9293943047523499,0.26277971267700195,0.9658119678497314
50,0.9208394289016724,0.24958202242851257,0.9697554111480713,0.9297658801078796,0.2619408369064331,0.9658119678497314
51,0.9197592735290527,0.2543198764324188,0.9694467782974243,0.9297658801078796,0.2616817057132721,0.9658119678497314
52,0.9221510887145996,0.24990202486515045,0.9692925214767456,0.9301375150680542,0.26135683059692383,0.966183602809906
53,0.9219967722892761,0.24899126589298248,0.9701411724090576,0.9301375150680542,0.26109516620635986,0.966183602809906
54,0.9175989627838135,0.25660377740859985,0.9692925214767456,0.930509090423584,0.26098087430000305,0.966183602809906
55,0.920762300491333,0.24499884247779846,0.9692925214767456,0.9308807253837585,0.2607886493206024,0.966183602809906
56,0.9223825335502625,0.24326679110527039,0.9716842770576477,0.930509090423584,0.26084664463996887,0.966183602809906
57,0.9185248017311096,0.25233393907546997,0.9716071486473083,0.930509090423584,0.2605099380016327,0.966183602809906
58,0.9217652678489685,0.24637342989444733,0.9713756442070007,0.9308807253837585,0.2600210905075073,0.966183602809906
59,0.9221510887145996,0.2493976652622223,0.9717614650726318,0.9308807253837585,0.2596774995326996,0.9665551781654358
60,0.9216881394386292,0.2448378950357437,0.9705269932746887,0.9308807253837585,0.25926920771598816,0.9665551781654358
61,0.9208394289016724,0.24682602286338806,0.9697554111480713,0.9312523007392883,0.25927403569221497,0.966183602809906
62,0.9221510887145996,0.2439858317375183,0.9711441993713379,0.9316239356994629,0.2589343190193176,0.9665551781654358
63,0.924079954624176,0.24784749746322632,0.9708355665206909,0.9312523007392883,0.25843265652656555,0.9669268131256104
64,0.9209937453269958,0.24729035794734955,0.9696782827377319,0.9308807253837585,0.2586001455783844,0.9665551781654358
65,0.9221510887145996,0.24637362360954285,0.9709898829460144,0.9308807253837585,0.2580541670322418,0.9669268131256104
66,0.9245428442955017,0.2403283566236496,0.9706812500953674,0.9308807253837585,0.25772619247436523,0.9669268131256104
67,0.9238484501838684,0.23771153390407562,0.9728416204452515,0.9308807253837585,0.2574044466018677,0.9669268131256104
68,0.924928605556488,0.240458682179451,0.9715299606323242,0.9308807253837585,0.25706854462623596,0.9669268131256104
69,0.9254687428474426,0.2397785633802414,0.9716071486473083,0.9308807253837585,0.2568015456199646,0.9669268131256104
70,0.9229997396469116,0.24478715658187866,0.9696010947227478,0.9308807253837585,0.25645923614501953,0.9669268131256104
71,0.920453667640686,0.2438334971666336,0.9726101160049438,0.9308807253837585,0.2560524046421051,0.9669268131256104
72,0.922228217124939,0.24938485026359558,0.9710670709609985,0.9308807253837585,0.25608256459236145,0.9669268131256104
73,0.9232312440872192,0.24289116263389587,0.9719157218933105,0.9308807253837585,0.2557273805141449,0.9669268131256104
74,0.9234626889228821,0.23793435096740723,0.9714528322219849,0.9308807253837585,0.255603551864624,0.9669268131256104
75,0.9262402653694153,0.23722532391548157,0.9709898829460144,0.9316239356994629,0.2554370164871216,0.9669268131256104
76,0.9216881394386292,0.2497321367263794,0.9706041216850281,0.9316239356994629,0.2550160884857178,0.9669268131256104
77,0.9218424558639526,0.24168439209461212,0.9719929099082947,0.9316239356994629,0.2544396221637726,0.9669268131256104
78,0.9213023781776428,0.2435513734817505,0.9722243547439575,0.9316239356994629,0.2540341019630432,0.9672983884811401
79,0.9228454828262329,0.24250368773937225,0.9719157218933105,0.9312523007392883,0.2536562383174896,0.9669268131256104
80,0.9245428442955017,0.24132069945335388,0.9721472263336182,0.9312523007392883,0.25344687700271606,0.9669268131256104
81,0.9270889759063721,0.23226971924304962,0.972687304019928,0.9316239356994629,0.2533383369445801,0.9669268131256104
82,0.925237238407135,0.23624126613140106,0.9735360145568848,0.9312523007392883,0.25302180647850037,0.9669268131256104
83,0.9277833700180054,0.23053160309791565,0.9708355665206909,0.9316239356994629,0.25291892886161804,0.9669268131256104
84,0.923771321773529,0.2380172163248062,0.9699868559837341,0.9312523007392883,0.25270581245422363,0.9669268131256104
85,0.9263173937797546,0.22865188121795654,0.9718385934829712,0.9312523007392883,0.25285136699676514,0.9669268131256104
86,0.9271661043167114,0.23272712528705597,0.9718385934829712,0.9312523007392883,0.2525489032268524,0.9669268131256104
87,0.9266260266304016,0.23116335272789001,0.9723015427589417,0.9312523007392883,0.252128005027771,0.9669268131256104
88,0.9254687428474426,0.23448742926120758,0.9728416204452515,0.9312523007392883,0.25168198347091675,0.9669268131256104
89,0.9273975491523743,0.23146429657936096,0.9719929099082947,0.9316239356994629,0.2515048682689667,0.9669268131256104
90,0.9251601099967957,0.23547708988189697,0.9716842770576477,0.9316239356994629,0.2510311007499695,0.9669268131256104
91,0.9280148148536682,0.225767120718956,0.9741532206535339,0.9312523007392883,0.25098758935928345,0.9669268131256104
92,0.9277833700180054,0.23346242308616638,0.9727644324302673,0.9312523007392883,0.2508689761161804,0.9672983884811401
93,0.9280148148536682,0.2300260215997696,0.9730730652809143,0.9316239356994629,0.2507578134536743,0.9672983884811401
94,0.9289406538009644,0.22624585032463074,0.972687304019928,0.9323671460151672,0.2507329285144806,0.9672983884811401
95,0.9263173937797546,0.23018722236156464,0.9717614650726318,0.9327387809753418,0.2504175007343292,0.9672983884811401
