epoch,accuracy,loss,top2_accuracy,val_accuracy,val_loss,val_top2_accuracy,phase,global_epoch
73,0.8485427498817444,0.4960867464542389,0.9270584583282472,0.909699022769928,0.3179510533809662,0.95652174949646,frozen,74
74,0.8497372269630432,0.4920580685138702,0.9287306666374208,0.9104422330856324,0.316177636384964,0.955406904220581,frozen,75
75,0.8494983315467834,0.487949013710022,0.9297658801078796,0.9115570187568665,0.3158138692378998,0.9557785391807556,frozen,76
76,0.8513298034667969,0.4887648522853851,0.9319159388542176,0.9115570187568665,0.3168121874332428,0.95652174949646,frozen,77
77,0.8517279624938965,0.487108826637268,0.9322344064712524,0.91304349899292,0.3147732019424438,0.9568933248519896,frozen,78
78,0.8528428077697754,0.4825155436992645,0.932791829109192,0.9126718640327454,0.3155757486820221,0.9580081701278688,frozen,79
79,0.8503742814064026,0.4837354719638824,0.9331899881362916,0.9134150743484496,0.315143346786499,0.9572649598121644,frozen,80
80,0.8488612771034241,0.482184886932373,0.9309603571891784,0.9126718640327454,0.3151974081993103,0.9576365947723388,frozen,81
81,0.8540372848510742,0.4869774580001831,0.9306418299674988,0.9126718640327454,0.3139600753784179,0.9572649598121644,frozen,82
82,0.8550724387168884,0.4763737320899963,0.9328714609146118,0.9134150743484496,0.312675803899765,0.9580081701278688,frozen,83
83,0.8537187576293945,0.4782013893127441,0.9321547746658324,0.91304349899292,0.3148814737796783,0.9572649598121644,frozen,84
84,0.8549131751060486,0.4753369092941284,0.9331103563308716,0.911928653717041,0.3141319751739502,0.9572649598121644,frozen,85
85,0.8496575951576233,0.4881357550621032,0.9307214617729188,0.9134150743484496,0.3141970634460449,0.9572649598121644,frozen,86
86,0.8546743392944336,0.4739583432674408,0.9339066743850708,0.9137867093086244,0.3132658004760742,0.9583798050880432,frozen,87
87,0.8535594940185547,0.4735451638698578,0.9331899881362916,0.9123002886772156,0.3140310645103454,0.9591230154037476,frozen,88
88,0.8547539710998535,0.4580509066581726,0.9352604150772096,0.9134150743484496,0.31305992603302,0.9576365947723388,frozen,89
89,0.8569039702415466,0.4674420058727264,0.9350215196609496,0.9137867093086244,0.3114795088768005,0.9572649598121644,frozen,90
90,0.8534798622131348,0.47633096575737,0.9321547746658324,0.9156447649002076,0.310142457485199,0.9580081701278688,frozen,91
91,0.8584965467453003,0.4663735628128052,0.9367733597755432,0.9123002886772156,0.3107605278491974,0.9594945907592772,frozen,92
92,0.8545947074890137,0.4695260226726532,0.93478262424469,0.9149014949798584,0.3110853135585785,0.9591230154037476,frozen,93
93,0.8566650748252869,0.468973308801651,0.9374900460243224,0.9137867093086244,0.3089732527732849,0.9591230154037476,frozen,94
94,0.8592928647994995,0.4617575705051422,0.937012255191803,0.9134150743484496,0.311651349067688,0.9583798050880432,frozen,95
95,0.8562669157981873,0.4678203165531158,0.9366140961647034,0.914158284664154,0.3098508417606354,0.958751380443573,frozen,96
96,0.8552317023277283,0.4685022532939911,0.9366937279701232,0.9126718640327454,0.3103116750717163,0.9583798050880432,frozen,97
97,0.8565854430198669,0.4608896672725677,0.9363752007484436,0.914158284664154,0.3085643649101257,0.958751380443573,frozen,98
98,0.8577799201011658,0.4699419736862182,0.9330307245254515,0.9145299196243286,0.3080700635910034,0.958751380443573,frozen,99
99,0.85881507396698,0.4562565386295318,0.9375696778297424,0.9160163402557372,0.3119899928569793,0.9583798050880432,frozen,100
100,0.8577002882957458,0.4591221809387207,0.9355789422988892,0.9149014949798584,0.3094750344753265,0.9594945907592772,frozen,101
101,0.8596113920211792,0.4663375616073608,0.9353400468826294,0.9145299196243286,0.3094789087772369,0.958751380443573,frozen,102
102,0.8578595519065857,0.4576788246631622,0.9367733597755432,0.9156447649002076,0.309358537197113,0.958751380443573,frozen,103
103,0.8580188155174255,0.4603435099124908,0.9351807832717896,0.914158284664154,0.3072097897529602,0.9594945907592772,frozen,104
104,0.8616021871566772,0.4588662385940552,0.9354993104934692,0.9160163402557372,0.3047128319740295,0.959866225719452,frozen,105
105,0.8568243384361267,0.4689600467681885,0.9366140961647034,0.911928653717041,0.3063682317733764,0.958751380443573,frozen,106
106,0.8585761785507202,0.4673365652561188,0.9352604150772096,0.915273129940033,0.3089770078659057,0.9594945907592772,frozen,107
107,0.8580188155174255,0.4689828753471374,0.935977041721344,0.915273129940033,0.3076432347297668,0.9594945907592772,frozen,108
108,0.8560280203819275,0.4606016278266907,0.9354196786880492,0.915273129940033,0.3067190647125244,0.958751380443573,frozen,109
109,0.85881507396698,0.4576719403266907,0.9369326233863832,0.9137867093086244,0.3062852621078491,0.9591230154037476,frozen,110
110,0.8595317602157593,0.4591093361377716,0.9357381463050842,0.9145299196243286,0.3061720430850982,0.9591230154037476,frozen,111
111,0.8600891828536987,0.4546269476413727,0.9358177781105042,0.915273129940033,0.3039874136447906,0.9576365947723388,frozen,112
112,0.8604077100753784,0.4547193944454193,0.9364548325538636,0.9156447649002076,0.30377197265625,0.9591230154037476,frozen,113
113,0.8639114499092102,0.4414320290088653,0.938127100467682,0.9160163402557372,0.3039852082729339,0.959866225719452,frozen,114
114,0.8609651327133179,0.4433274865150451,0.9376493096351624,0.917502760887146,0.3019627034664154,0.9594945907592772,frozen,115
115,0.8583373427391052,0.4544087648391723,0.9378085732460022,0.9149014949798584,0.3048140108585357,0.9583798050880432,frozen,116
116,0.8590539693832397,0.460693210363388,0.9365344643592834,0.9137867093086244,0.3038690686225891,0.9572649598121644,frozen,117
117,0.860885500907898,0.4425332844257355,0.9397993087768556,0.916387975215912,0.3018134832382202,0.9561501145362854,frozen,118
118,0.8622391819953918,0.4528546035289764,0.9386048913002014,0.9171311855316162,0.3000261783599853,0.958751380443573,frozen,119
119,0.8596910238265991,0.4571028649806976,0.9371715188026428,0.9171311855316162,0.2997926771640777,0.9572649598121644,frozen,120
120,0.8612836599349976,0.4546050131320953,0.9382067322731018,0.9171311855316162,0.3017514944076538,0.9568933248519896,frozen,121
121,0.859850287437439,0.4555435478687286,0.9366140961647034,0.9160163402557372,0.3018389344215393,0.9561501145362854,frozen,122
122,0.8602484464645386,0.4435540437698364,0.9371715188026428,0.9197324514389038,0.3018357753753662,0.9568933248519896,frozen,123
123,0.8629558682441711,0.4403084516525268,0.9393215775489808,0.9186176061630248,0.3002469837665558,0.95652174949646,frozen,124
124,0.8620799779891968,0.4453396797180176,0.9375696778297424,0.917502760887146,0.2994298338890075,0.9583798050880432,frozen,125
125,0.8667781352996826,0.4355000555515289,0.9434623122215272,0.9160163402557372,0.3017776906490326,0.9594945907592772,frozen,126
126,0.8670966625213623,0.4354251027107239,0.9399585723876952,0.9160163402557372,0.3044933080673218,0.958751380443573,frozen,127
127,0.8541169166564941,0.4626585841178894,0.9354993104934692,0.9156447649002076,0.3041642308235168,0.9583798050880432,frozen,128
128,0.8603280782699585,0.4519425630569458,0.93478262424469,0.915273129940033,0.3013353645801544,0.959866225719452,frozen,129
129,0.8629558682441711,0.4438697695732116,0.939082682132721,0.914158284664154,0.3021868169307709,0.9583798050880432,frozen,130
130,0.8626373410224915,0.4431849122047424,0.9384456276893616,0.9149014949798584,0.3027242124080658,0.9583798050880432,frozen,131
131,0.8646281361579895,0.4324216246604919,0.9404363632202148,0.9156447649002076,0.3024908602237701,0.958751380443573,frozen,132
132,0.8637521862983704,0.4475729763507843,0.9388437867164612,0.9149014949798584,0.3037298917770386,0.9583798050880432,frozen,133
133,0.8600095510482788,0.4549556076526642,0.9372511506080629,0.91304349899292,0.3019611239433288,0.9583798050880432,frozen,134
134,0.861841082572937,0.4459708929061889,0.9393215775489808,0.9149014949798584,0.3002306222915649,0.9594945907592772,frozen,135
135,0.8642299771308899,0.4348354935646057,0.9395604133605956,0.915273129940033,0.3017300069332123,0.9613526463508606,frozen,136
136,0.8628762364387512,0.4391044974327087,0.9415512084960938,0.9145299196243286,0.3018335700035095,0.9606094360351562,frozen,137
137,0.8656633496284485,0.4324883818626404,0.9397196769714355,0.9145299196243286,0.301392912864685,0.9609810709953308,frozen,138
138,0.8655040860176086,0.448580265045166,0.9375696778297424,0.9167595505714417,0.2999391257762909,0.9591230154037476,frozen,139
139,0.8649466633796692,0.4292987883090973,0.9426660537719728,0.914158284664154,0.2987678050994873,0.958751380443573,frozen,140
140,0.8643892407417297,0.4299232065677643,0.9425864219665528,0.9134150743484496,0.2996056079864502,0.959866225719452,frozen,141
141,0.8671762943267822,0.4283284544944763,0.9427456855773926,0.915273129940033,0.2981830835342407,0.959866225719452,frozen,142
142,0.8606466054916382,0.4501358270645141,0.940277099609375,0.916387975215912,0.2994647622108459,0.9602378010749816,frozen,143
143,0.8629558682441711,0.4416718184947967,0.9375696778297424,0.9182460308074952,0.2995310723781585,0.9602378010749816,frozen,144
144,0.8694855570793152,0.4301331341266632,0.9401178359985352,0.916387975215912,0.3003369569778442,0.9594945907592772,frozen,145
145,0.8637521862983704,0.4284904897212982,0.9433030486106871,0.9156447649002076,0.3008817136287689,0.9594945907592772,frozen,146
146,0.86407071352005,0.4372218251228332,0.939082682132721,0.9156447649002076,0.3000047504901886,0.9591230154037476,frozen,147
147,0.866379976272583,0.4323055446147918,0.9429845809936525,0.9145299196243286,0.2991591691970825,0.958751380443573,frozen,148
148,0.8629558682441711,0.4273023307323456,0.9420289993286132,0.9149014949798584,0.3013475239276886,0.9602378010749816,frozen,149
149,0.8624780774116516,0.4410298764705658,0.9385252594947816,0.915273129940033,0.3014717996120453,0.958751380443573,frozen,150
150,0.865105926990509,0.4306564331054687,0.941391944885254,0.9145299196243286,0.3019295334815979,0.9594945907592772,frozen,151
151,0.8616021871566772,0.4410459399223327,0.9372511506080629,0.915273129940033,0.3013551533222198,0.9568933248519896,frozen,152
152,0.8647873997688293,0.4398228526115417,0.9396400451660156,0.9171311855316162,0.3000341653823852,0.9583798050880432,frozen,153
153,0.8643892407417297,0.4302510917186737,0.9399585723876952,0.9167595505714417,0.2978666126728058,0.9594945907592772,frozen,154
154,0.8648670315742493,0.4294404089450836,0.9392419457435608,0.9167595505714417,0.2974643111228943,0.959866225719452,frozen,155
155,0.8605669736862183,0.4434156119823456,0.9397196769714355,0.9186176061630248,0.2989988923072815,0.9602378010749816,frozen,156
156,0.867415189743042,0.4277389645576477,0.9421086311340332,0.916387975215912,0.2983926832675934,0.9594945907592772,frozen,157
157,0.8632743954658508,0.4405351281166076,0.9372511506080629,0.916387975215912,0.2982498109340668,0.9606094360351562,frozen,158
158,0.8671762943267822,0.4265620410442352,0.9417901039123536,0.914158284664154,0.2998591959476471,0.9606094360351562,frozen,159
159,0.8678929805755615,0.4195767045021057,0.9425864219665528,0.9145299196243286,0.3004171252250671,0.9602378010749816,frozen,160
160,0.8604873418807983,0.4367170035839081,0.9395604133605956,0.9149014949798584,0.299249529838562,0.9594945907592772,frozen,161
161,0.8677337169647217,0.42899090051651,0.9430641531944276,0.9167595505714417,0.2986061573028564,0.9602378010749816,frozen,162
162,0.86407071352005,0.441139817237854,0.9401178359985352,0.916387975215912,0.2970466315746307,0.9602378010749816,frozen,163
163,0.8670170307159424,0.4311072528362274,0.9386845231056212,0.9145299196243286,0.2979027032852173,0.9602378010749816,frozen,164
164,0.8665392398834229,0.4202310740947723,0.9410734176635742,0.9171311855316162,0.2967848777770996,0.9613526463508606,frozen,165
165,0.8606466054916382,0.4475375413894653,0.9383659958839417,0.914158284664154,0.2971864938735962,0.9606094360351562,frozen,166
166,0.8670966625213623,0.427992433309555,0.9388437867164612,0.916387975215912,0.2955597937107086,0.959866225719452,frozen,167
167,0.8663003444671631,0.4262705445289612,0.9406752586364746,0.9178743958473206,0.294742614030838,0.958751380443573,frozen,168
168,0.8682911396026611,0.4204537868499756,0.9434623122215272,0.9156447649002076,0.2954802215099334,0.9602378010749816,frozen,169
169,0.8678929805755615,0.4276004731655121,0.9419493675231934,0.916387975215912,0.2983324229717254,0.9609810709953308,frozen,170
170,0.8655837178230286,0.4195180833339691,0.9430641531944276,0.917502760887146,0.2974894940853119,0.9594945907592772,frozen,171
171,0.8734670877456665,0.4119452238082886,0.9456920027732848,0.9156447649002076,0.2949949204921722,0.958751380443573,frozen,172
172,0.8694855570793152,0.4151415228843689,0.9438604712486268,0.9178743958473206,0.2969454526901245,0.959866225719452,frozen,173
173,0.8663003444671631,0.425915390253067,0.9397196769714355,0.9182460308074952,0.2938613295555115,0.9591230154037476,frozen,174
174,0.8677337169647217,0.4191072881221771,0.9437012076377868,0.9182460308074952,0.2946200668811798,0.9613526463508606,frozen,175
175,0.868370771408081,0.4224223494529724,0.9410734176635742,0.9193608164787292,0.2940400540828705,0.959866225719452,frozen,176
176,0.8726708292961121,0.4188515543937683,0.9434623122215272,0.9182460308074952,0.2934157848358154,0.9609810709953308,frozen,177
177,0.869644820690155,0.4183883666992187,0.9405956268310548,0.917502760887146,0.2936109900474548,0.9609810709953308,frozen,178
178,0.8690078258514404,0.4231836497783661,0.9429049491882324,0.9201040267944336,0.2911604046821594,0.9606094360351562,frozen,179
179,0.8703615069389343,0.4174947738647461,0.9441789984703064,0.916387975215912,0.2914873361587524,0.9602378010749816,frozen,180
180,0.8662207126617432,0.4225762486457824,0.9433826804161072,0.9189892411231996,0.2913437187671661,0.9594945907592772,frozen,181
181,0.8675744533538818,0.4279297590255737,0.9419493675231934,0.9156447649002076,0.292637288570404,0.9613526463508606,frozen,182
182,0.8664596080780029,0.4256920218467712,0.9401974678039552,0.9156447649002076,0.2931664288043976,0.9606094360351562,frozen,183
183,0.8695651888847351,0.417884886264801,0.9432234168052672,0.9149014949798584,0.2945116460323334,0.9606094360351562,frozen,184
184,0.8681318759918213,0.416429340839386,0.9427456855773926,0.9160163402557372,0.2943900227546692,0.959866225719452,frozen,185
185,0.8655040860176086,0.4321006834506988,0.9396400451660156,0.915273129940033,0.2949074804782867,0.9594945907592772,frozen,186
186,0.8699633479118347,0.4134847223758697,0.9439401030540466,0.916387975215912,0.2948384582996368,0.9576365947723388,frozen,187
187,0.8660614490509033,0.4298805892467499,0.9401974678039552,0.917502760887146,0.2943114638328552,0.9594945907592772,frozen,188
188,0.8695651888847351,0.4190675914287567,0.9431437849998474,0.9149014949798584,0.2935727834701538,0.959866225719452,frozen,189
189,0.8690078258514404,0.4271826446056366,0.9433030486106871,0.9178743958473206,0.292426586151123,0.9628390669822692,frozen,190
190,0.8678929805755615,0.4246011078357696,0.9416308403015136,0.9167595505714417,0.2921932637691498,0.9617242813110352,frozen,191
191,0.8673355579376221,0.423424482345581,0.9416308403015136,0.9189892411231996,0.2941295504570007,0.9624674916267396,frozen,192
192,0.8706004023551941,0.4085941612720489,0.9452142119407654,0.9208472967147828,0.2918865978717804,0.9606094360351562,frozen,193
193,0.8707596659660339,0.4174204468727112,0.9431437849998474,0.9182460308074952,0.2920467257499695,0.9602378010749816,frozen,194
194,0.8713170886039734,0.4200902283191681,0.9433826804161072,0.9189892411231996,0.2936665415763855,0.9613526463508606,frozen,195
195,0.8682115077972412,0.4263330698013305,0.9436215758323668,0.9204756617546082,0.2906107604503631,0.9624674916267396,frozen,196
196,0.8679726123809814,0.4211054146289825,0.9443382620811462,0.9186176061630248,0.2892543375492096,0.9602378010749816,frozen,197
197,0.8647873997688293,0.4204671084880829,0.9421086311340332,0.9201040267944336,0.2910181879997253,0.9617242813110352,frozen,198
198,0.8674948215484619,0.4180186092853546,0.9460901618003844,0.9182460308074952,0.2915980815887451,0.9620958566665648,frozen,199
199,0.8698040843009949,0.4170257449150085,0.9433030486106871,0.9189892411231996,0.2909033596515655,0.9620958566665648,frozen,200
0,0.8948081135749817,0.3343469202518463,0.957795798778534,0.9186176061630248,0.2883813977241516,0.9606094360351562,fine_tuning,201
1,0.8979136943817139,0.3228560984134674,0.95644211769104,0.9182460308074952,0.2869270741939544,0.9609810709953308,fine_tuning,202
2,0.8986303806304932,0.3183638453483581,0.9595476984977722,0.9186176061630248,0.2858478724956512,0.9609810709953308,fine_tuning,203
3,0.9017359614372252,0.3156003654003143,0.9600254893302916,0.9197324514389038,0.2848165333271026,0.9602378010749816,fine_tuning,204
4,0.9050804376602172,0.3035217821598053,0.9628921747207642,0.9197324514389038,0.284083753824234,0.9606094360351562,fine_tuning,205
5,0.9034878015518188,0.3070395290851593,0.9621754884719848,0.9197324514389038,0.2829769551753998,0.9609810709953308,fine_tuning,206
6,0.904284119606018,0.3141340315341949,0.9612995982170104,0.9208472967147828,0.2819437086582184,0.9609810709953308,fine_tuning,207
7,0.9038063287734984,0.3062254786491394,0.9616180658340454,0.9215905070304872,0.2809047102928161,0.9613526463508606,fine_tuning,208
8,0.9022933840751648,0.3034459948539734,0.9624143838882446,0.9223337173461914,0.2801674604415893,0.9613526463508606,fine_tuning,209
9,0.9037266969680786,0.3048791587352752,0.9621754884719848,0.9215905070304872,0.2790700495243072,0.9613526463508606,fine_tuning,210
10,0.9085045456886292,0.2886303067207336,0.9627329111099244,0.9230769276618958,0.2781361937522888,0.9617242813110352,fine_tuning,211
11,0.9063544869422911,0.3038709461688995,0.9612995982170104,0.9219620823860168,0.2774604856967926,0.9624674916267396,fine_tuning,212
12,0.9082656502723694,0.2899707555770874,0.965281069278717,0.9219620823860168,0.2766833305358886,0.9628390669822692,fine_tuning,213
13,0.9062748551368712,0.2933413386344909,0.9646440744400024,0.9230769276618958,0.2759856581687927,0.9624674916267396,fine_tuning,214
14,0.9104156494140624,0.2870160341262817,0.9667940735816956,0.9234485030174256,0.2756189703941345,0.9628390669822692,fine_tuning,215
15,0.9057971239089966,0.2954808473587036,0.9638477563858032,0.9245633482933044,0.2745741605758667,0.9628390669822692,fine_tuning,216
16,0.909699022769928,0.2871282994747162,0.9667144417762756,0.9256781935691832,0.2740538120269775,0.9632107019424438,fine_tuning,217
17,0.909699022769928,0.2876028418540954,0.9661570191383362,0.9264214038848876,0.2731099128723144,0.9635823369026184,fine_tuning,218
18,0.9098582863807678,0.2885443568229675,0.9636884927749634,0.9260497689247132,0.272523820400238,0.9635823369026184,fine_tuning,219
19,0.9085045456886292,0.2893658578395843,0.9636884927749634,0.9264214038848876,0.2722077071666717,0.9632107019424438,fine_tuning,220
20,0.914078652858734,0.2754976749420166,0.9648033380508424,0.9267930388450624,0.27142995595932,0.9635823369026184,fine_tuning,221
21,0.9089823365211488,0.286628395318985,0.9647237062454224,0.9267930388450624,0.270761638879776,0.9639539122581482,fine_tuning,222
22,0.9083452820777892,0.2848665118217468,0.966236650943756,0.927164614200592,0.2698387503623962,0.9639539122581482,fine_tuning,223
23,0.9084249138832092,0.2829533815383911,0.9655995965003968,0.927164614200592,0.2697506844997406,0.9639539122581482,fine_tuning,224
24,0.9103360176086426,0.2793765962123871,0.9644051790237428,0.927164614200592,0.2690256536006927,0.9639539122581482,fine_tuning,225
25,0.9090619683265686,0.2871106266975403,0.9644848108291626,0.9275362491607666,0.2684064209461212,0.9639539122581482,fine_tuning,226
