epoch,accuracy,loss,top2_accuracy,val_accuracy,val_loss,val_top2_accuracy
0,0.37434303760528564,2.6041243076324463,0.4857461452484131,0.6937941312789917,1.648057222366333,0.8112226128578186
1,0.6092530488967896,1.6630072593688965,0.746695339679718,0.754366397857666,1.067577838897705,0.8472687005996704
2,0.6686574220657349,1.3380705118179321,0.794553279876709,0.7840951085090637,0.8714190721511841,0.8703084588050842
3,0.7019429802894592,1.1687852144241333,0.8205128312110901,0.8019323945045471,0.758599579334259,0.8807134628295898
4,0.7284599542617798,1.0311115980148315,0.8397037982940674,0.8149386644363403,0.6907946467399597,0.8914901614189148
5,0.7386526465415955,0.9709398150444031,0.8523650169372559,0.8279449939727783,0.6391420364379883,0.9000371694564819
6,0.7570472955703735,0.9077717065811157,0.8595317602157593,0.8353771567344666,0.6006912589073181,0.9063544869422913
7,0.7634177207946777,0.8687490224838257,0.8656633496284485,0.8446674346923828,0.5681028962135315,0.9137867093086243
8,0.7658863067626953,0.832958996295929,0.8735467195510864,0.8502415418624878,0.5408986806869507,0.9219620823860168
9,0.7761586308479309,0.8048661947250366,0.8776078820228577,0.8561872839927673,0.5191262364387512,0.928279459476471
10,0.783643901348114,0.7693345546722412,0.8821468353271484,0.8613898158073425,0.5011687874794006,0.928279459476471
11,0.7842809557914734,0.760442852973938,0.8819875717163086,0.8643627166748047,0.48840630054473877,0.9316239356994629
12,0.7865105867385864,0.7432430982589722,0.8844560980796814,0.8688219785690308,0.4745120406150818,0.9327387809753418
13,0.7893772721290588,0.7318499088287354,0.8898710012435913,0.8699368238449097,0.4641447067260742,0.9353400468826294
14,0.7982959151268005,0.7117829322814941,0.893454372882843,0.868450403213501,0.4562654495239258,0.9364548325538635
15,0.800047755241394,0.699016273021698,0.8936136364936829,0.8743961453437805,0.4433472752571106,0.94017094373703
16,0.8020385503768921,0.6874035596847534,0.897754430770874,0.8792270421981812,0.4361809194087982,0.9412857890129089
17,0.8039496541023254,0.6783795952796936,0.9001433253288269,0.8833147287368774,0.42571234703063965,0.9412857890129089
18,0.8053033947944641,0.6692496538162231,0.9006211161613464,0.881456732749939,0.42096826434135437,0.9412857890129089
19,0.8123905062675476,0.6505294442176819,0.9034878015518188,0.8840579986572266,0.41554126143455505,0.94017094373703
20,0.8125497698783875,0.6454028487205505,0.905398964881897,0.8840579986572266,0.4086385667324066,0.9438870549201965
21,0.8128682971000671,0.6408820748329163,0.9023730158805847,0.8848012089729309,0.40388044714927673,0.9450018405914307
22,0.81525719165802,0.6314546465873718,0.9059563875198364,0.8874024748802185,0.4020592272281647,0.9453734755516052
23,0.816292405128479,0.6259925961494446,0.9037266969680786,0.8881456851959229,0.3976818919181824,0.9446302652359009
24,0.8150979280471802,0.6238343119621277,0.9050804376602173,0.8900037407875061,0.39369872212409973,0.9461166858673096
25,0.8172479867935181,0.6265130043029785,0.9088230729103088,0.8907469511032104,0.38977503776550293,0.943515419960022
26,0.822901725769043,0.6072025895118713,0.9102563858032227,0.8911185264587402,0.38704848289489746,0.9453734755516052
27,0.8219461441040039,0.6053339242935181,0.9095397591590881,0.8911185264587402,0.38421276211738586,0.945745050907135
